24960,0,0,0,0,24960
24956,0,0,0,0,24956
24944,0,0,0,0,24944
24944,0,0,0,0,24944
24937,0,0,0,0,24937
24934,0,0,0,0,24934
24936,0,0,0,0,24936
24934,0,0,0,0,24934
24936,0,0,0,0,24936
24932,0,0,0,0,24932
24947,0,0,0,0,24947
24947,0,0,0,0,24947
24950,0,0,0,0,24950
24954,0,0,0,0,24954
24942,0,0,0,0,24942
24943,0,0,0,0,24943
24927,0,0,0,0,24927
24931,0,0,0,0,24931
24932,0,0,0,0,24932
24950,0,0,0,0,24950
24971,0,0,0,0,24971
24979,0,0,0,0,24979
24972,0,0,0,0,24972
24982,0,0,0,0,24982
24990,0,0,0,0,24990
24986,0,0,0,0,24986
24977,0,0,0,0,24977
24963,0,0,0,0,24963
24946,0,0,0,0,24946
24925,0,0,0,0,24925
24921,0,0,0,0,24921
24924,0,0,0,298,24626
24913,0,0,0,587,24326
24898,0,0,0,879,24019
24901,0,0,0,1169,23732
24884,0,0,0,1446,23438
24876,0,0,0,1723,23153
24867,2,0,0,2007,22858
24851,2,0,0,2275,22574
24851,2,0,0,2557,22292
24836,2,0,0,2820,22014
24837,2,0,0,3089,21746
24828,3,0,0,3344,21481
24822,4,0,0,3597,21221
24821,5,0,0,3863,20953
24833,6,1,0,4113,20714
24816,6,2,0,4358,20452
24828,5,2,0,4601,20222
24846,7,2,0,4846,19993
24851,9,2,0,5079,19763
24850,10,2,0,5313,19527
24859,10,1,0,5559,19290
24862,10,2,0,5792,19060
24867,13,3,0,6011,18843
24861,15,5,0,6246,18600
24873,16,6,0,6480,18377
24872,15,6,1,6710,18147
24890,14,6,1,6932,17944
24876,16,6,1,7145,17715
24900,17,5,1,7371,17512
24906,18,7,1,7584,17304
24909,19,8,1,7803,17087
24928,19,9,2,8007,16902
24929,18,9,2,8203,16708
24928,17,8,2,8406,16505
24917,19,9,3,8610,16288
24927,19,10,3,8800,16108
24930,15,7,3,8998,15917
24926,13,5,4,9171,15742
24930,13,6,4,9353,15564
24941,12,5,4,9519,15410
24941,11,4,4,9697,15233
24938,11,5,4,9866,15061
24943,11,5,4,10060,14872
24934,10,4,4,10230,14694
24929,9,4,4,10415,14505
24937,9,3,4,10594,14334
24933,8,2,4,10766,14159
24918,9,2,4,10929,13980
24904,9,1,4,11096,13799
24913,9,1,4,11261,13643
24909,10,1,4,11416,13483
24906,11,1,4,11580,13315
24915,11,1,4,11758,13146
24910,9,0,4,11908,12993
24905,10,0,4,12074,12821
24906,9,0,4,12246,12651
24912,9,0,4,12409,12494
24921,11,0,4,12556,12354
24920,11,0,4,12676,12233
24929,12,1,4,12833,12084
24936,10,2,4,12967,11959
24939,12,2,4,13115,11812
24915,11,1,4,13242,11662
24891,11,1,4,13368,11512
24885,12,2,4,13504,11369
24879,11,2,4,13641,11227
24892,12,2,4,13764,11116
24893,14,3,4,13881,10998
24885,16,4,4,14018,10851
24906,15,3,5,14150,10741
24901,16,4,5,14281,10604
24897,16,4,6,14405,10476
24921,17,4,6,14539,10365
24930,16,4,6,14664,10250
24917,15,3,6,14789,10113
24924,14,3,6,14932,9978
24903,14,3,6,15029,9860
24916,12,1,6,15168,9736
24926,12,2,6,15312,9602
24921,12,2,6,15425,9484
24921,12,3,6,15542,9367
24920,13,2,6,15659,9248
24927,11,2,6,15769,9147
24917,11,2,6,15871,9035
24926,10,2,6,15987,8929
24922,10,2,6,16091,8821
24938,10,2,6,16227,8701
24938,12,2,6,16361,8565
24921,12,2,6,16471,8438
24924,14,3,6,16568,8342
24924,14,3,6,16656,8254
24922,15,4,6,16757,8150
24903,14,3,6,16843,8046
24887,14,3,6,16924,7949
24889,14,3,6,17022,7853
24900,15,3,6,17128,7757
24914,16,2,7,17254,7644
24933,17,2,7,17369,7547
24910,18,2,7,17446,7446
24898,17,1,7,17527,7354
24884,19,1,7,17605,7260
24891,17,1,7,17700,7174
24880,17,2,7,17772,7091
24871,17,1,8,17845,7009
24858,18,1,8,17923,6917
24860,17,0,9,18008,6835
24850,17,0,9,18085,6748
24834,17,1,9,18159,6658
24831,16,1,9,18236,6579
24831,14,1,9,18315,6502
24844,14,1,9,18402,6428
24834,13,1,9,18457,6364
24816,14,1,9,18512,6290
24819,14,1,9,18590,6215
24813,13,1,9,18659,6141
24816,14,1,9,18763,6039
24806,13,0,9,18825,5968
24808,12,0,9,18902,5894
24820,11,0,9,18981,5828
24820,11,0,9,19054,5755
24813,12,0,9,19112,5689
24811,11,0,9,19183,5617
24814,11,0,9,19266,5537
24818,11,0,9,19336,5471
24824,10,0,9,19417,5397
24828,10,0,9,19488,5330
24832,10,0,9,19564,5258
24821,10,0,9,19617,5194
24827,10,0,9,19678,5139
24833,9,0,9,19739,5085
24836,9,0,9,19818,5009
24843,9,0,9,19892,4942
24836,9,0,9,19949,4878
24834,9,0,9,19991,4834
24839,10,0,9,20060,4769
24856,10,0,9,20130,4716
24848,10,0,9,20166,4672
24845,10,0,9,20222,4613
24841,10,0,9,20269,4562
24829,10,0,9,20306,4513
24839,11,0,9,20348,4480
24832,11,0,9,20405,4416
24851,11,0,9,20478,4362
24850,12,0,9,20529,4309
24844,11,0,9,20579,4254
24854,11,0,9,20655,4188
24859,11,0,9,20705,4143
24865,11,1,9,20765,4089
24853,10,1,9,20806,4037
24849,10,1,9,20842,3997
24845,11,1,9,20896,3938
24849,11,0,10,20954,3884
24848,11,0,10,21000,3837
24838,11,0,10,21044,3783
24827,11,0,10,21072,3744
24841,11,0,10,21124,3706
24837,12,0,10,21156,3669
24848,12,0,10,21225,3611
24863,12,0,10,21278,3573
24864,12,0,10,21319,3533
24856,12,0,10,21355,3489
24872,12,0,10,21428,3432
24875,12,0,10,21473,3390
24873,11,0,10,21505,3357
24872,11,0,10,21525,3336
24863,11,0,10,21557,3295
24864,11,0,10,21591,3262
24856,11,0,10,21634,3211
24860,10,0,10,21673,3177
24865,10,0,10,21724,3131
24867,10,0,10,21757,3100
24886,10,0,10,21808,3068
24880,10,0,10,21833,3037
24873,10,0,10,21859,3004
24867,10,0,10,21888,2969
24859,10,0,10,21916,2933
24866,10,0,10,21964,2892
