25203,3,0,0,0,25200
25153,8,1,0,0,25145
25145,18,3,0,0,25127
25164,48,7,0,0,25116
25154,115,13,0,0,25039
25150,281,26,0,0,24869
25137,644,58,0,0,24493
25146,1465,135,0,0,23681
25162,3178,310,0,0,21984
25168,6017,645,0,0,19151
25155,9431,1148,0,3,15721
25167,11732,1767,0,8,13427
25164,12748,2382,4,32,12384
25162,13141,2986,9,70,11951
25159,13240,3540,22,183,11736
25158,13177,4022,47,396,11585
25157,12885,4364,108,828,11444
25168,12356,4569,179,1494,11318
25162,11705,4588,297,2273,11184
25166,10920,4550,416,3151,11095
25178,10112,4353,562,4031,11035
25178,9190,4018,724,5018,10970
25197,7968,3400,972,6322,10907
25214,6517,2542,1345,7842,10855
25219,4935,1520,1775,9463,10821
25231,3858,809,2036,10568,10805
25226,3398,507,2164,11053,10775
25234,3162,383,2218,11306,10766
25233,3037,312,2253,11446,10750
25233,2940,268,2276,11567,10726
25229,2865,225,2297,11663,10701
25223,2802,195,2319,11740,10681
25241,2747,165,2332,11825,10669
25237,2698,143,2343,11888,10651
25249,2671,120,2354,11936,10642
25244,2641,101,2367,11981,10622
25239,2629,84,2376,12005,10605
25234,2615,70,2381,12042,10577
25234,2610,63,2387,12072,10553
25220,2610,70,2390,12089,10522
25215,2616,64,2392,12106,10494
25214,2611,62,2396,12125,10479
25202,2609,60,2397,12147,10447
25200,2604,56,2401,12168,10429
25191,2604,60,2406,12184,10404
25190,2603,59,2407,12205,10383
25203,2607,60,2410,12218,10379
25204,2605,59,2412,12235,10365
25219,2601,52,2416,12261,10358
25211,2603,52,2420,12276,10333
25227,2606,51,2425,12287,10335
25217,2601,47,2429,12294,10323
25219,2607,45,2433,12301,10312
25206,2608,51,2434,12304,10295
25204,2606,50,2436,12324,10275
25201,2612,54,2437,12333,10257
25180,2613,53,2442,12333,10235
25175,2617,49,2444,12339,10220
25196,2614,50,2446,12355,10228
25203,2616,51,2446,12370,10218
25205,2616,50,2448,12391,10199
25205,2606,48,2452,12401,10199
25197,2607,46,2455,12414,10177
25178,2610,52,2457,12422,10147
25174,2617,53,2461,12424,10134
25169,2626,53,2467,12428,10116
25167,2628,56,2469,12450,10090
25180,2639,57,2471,12458,10084
25182,2644,52,2473,12471,10068
25191,2644,51,2475,12479,10069
25205,2658,54,2476,12492,10056
25201,2658,56,2478,12506,10038
25205,2664,57,2479,12517,10025
25194,2673,61,2481,12522,10000
25201,2676,58,2485,12540,9986
25191,2678,59,2489,12552,9962
25192,2683,62,2490,12570,9940
25185,2689,67,2491,12575,9922
25179,2699,66,2494,12582,9899
25166,2692,62,2496,12595,9880
25168,2685,57,2499,12612,9872
25163,2689,57,2503,12630,9845
25163,2682,56,2504,12646,9836
25175,2682,58,2505,12666,9828
25164,2681,60,2507,12681,9803
25180,2670,58,2508,12704,9807
25178,2671,61,2509,12717,9791
25165,2684,59,2515,12720,9762
25160,2686,56,2520,12729,9746
25145,2688,51,2525,12740,9718
25148,2693,54,2525,12753,9703
25139,2690,62,2529,12754,9696
25138,2691,63,2532,12768,9680
25139,2695,65,2532,12781,9664
25136,2697,59,2536,12794,9646
25132,2693,53,2538,12809,9631
25131,2692,53,2538,12827,9613
25130,2689,49,2538,12846,9596
25132,2695,55,2538,12849,9589
25141,2700,56,2543,12872,9570
25140,2695,56,2546,12882,9564
25124,2697,52,2547,12889,9539
