25084,1,0,0,0,25083
25079,3,0,0,0,25076
25097,7,0,0,0,25090
25091,16,0,0,0,25075
25095,44,1,0,0,25051
25108,99,6,0,0,25009
25116,254,31,0,0,24862
25104,623,59,0,0,24481
25087,1474,168,0,0,23613
25091,3190,345,0,0,21901
25090,5987,677,1,0,19103
25071,9270,1198,1,3,15798
25073,11546,1792,4,7,13520
25080,12565,2383,5,27,12488
25082,12957,2972,15,73,12052
25088,13082,3509,38,172,11834
25087,13004,3978,61,410,11673
25085,12690,4258,133,854,11541
25101,12132,4432,215,1540,11429
25102,11453,4498,326,2322,11327
25098,10731,4485,423,3136,11231
25099,9925,4323,553,4033,11141
25103,8979,3941,732,5082,11042
25099,7789,3324,985,6322,10988
25092,6328,2423,1391,7836,10928
25099,4851,1419,1790,9373,10875
25105,3887,804,2049,10365,10853
25108,3421,499,2184,10867,10820
25112,3203,390,2232,11115,10794
25108,3065,316,2269,11266,10777
25119,2994,281,2294,11364,10761
25104,2921,239,2313,11450,10733
25100,2858,199,2333,11527,10715
25116,2810,169,2356,11599,10707
25114,2773,153,2365,11655,10686
25117,2725,124,2375,11735,10657
25127,2690,98,2385,11793,10644
25123,2672,88,2393,11821,10630
25119,2657,78,2396,11853,10609
25115,2650,69,2405,11874,10591
25112,2650,70,2406,11890,10572
25114,2656,70,2412,11904,10555
25127,2656,62,2420,11932,10540
25128,2656,61,2425,11952,10521
25132,2660,63,2426,11966,10507
25128,2658,68,2430,11986,10485
25138,2654,69,2431,12009,10476
25127,2653,64,2433,12016,10459
25137,2656,66,2438,12032,10450
25136,2657,64,2440,12050,10430
25136,2660,63,2442,12067,10410
25148,2662,63,2445,12083,10404
25153,2671,67,2448,12100,10383
25163,2674,65,2452,12111,10379
25154,2676,70,2458,12124,10355
25164,2688,67,2463,12142,10335
25167,2688,70,2465,12160,10320
25167,2696,72,2468,12177,10295
25162,2698,67,2473,12187,10279
25144,2693,63,2477,12194,10259
25136,2702,68,2480,12197,10239
25141,2705,70,2480,12215,10223
25155,2702,73,2481,12232,10223
25146,2706,69,2486,12247,10195
25154,2699,69,2488,12272,10185
25155,2701,69,2490,12284,10172
25145,2698,67,2491,12298,10151
25149,2712,65,2495,12311,10128
25146,2716,65,2498,12325,10107
25155,2719,61,2504,12346,10092
25160,2722,64,2506,12367,10073
25163,2717,63,2510,12387,10061
25159,2725,66,2514,12406,10030
25162,2732,67,2517,12420,10012
25156,2731,66,2524,12434,9993
25166,2728,60,2526,12452,9988
25168,2731,63,2526,12470,9969
25165,2720,63,2527,12494,9953
25162,2728,67,2530,12510,9926
25156,2727,69,2535,12516,9915
25159,2727,63,2541,12526,9908
25165,2724,63,2545,12543,9900
25161,2717,60,2548,12561,9885
25148,2719,57,2550,12571,9860
25144,2722,59,2552,12581,9843
25123,2728,58,2559,12581,9816
25121,2727,53,2561,12591,9805
25121,2725,51,2563,12596,9802
25126,2724,52,2564,12607,9797
25145,2733,51,2567,12624,9790
25142,2740,48,2571,12628,9776
25141,2737,50,2572,12639,9767
25144,2742,46,2579,12647,9757
25144,2737,50,2579,12655,9754
25147,2740,54,2580,12662,9747
25149,2734,51,2581,12677,9740
25142,2745,54,2584,12677,9722
25156,2747,48,2587,12696,9715
25145,2754,51,2590,12696,9697
25130,2751,49,2590,12706,9675
25120,2750,49,2593,12721,9651
25127,2755,52,2596,12743,9631
25122,2769,58,2599,12748,9607
25109,2771,53,2604,12750,9590
25107,2772,58,2604,12759,9578
25100,2773,56,2606,12764,9565
25084,2780,53,2609,12764,9542
25077,2789,57,2610,12774,9516
25071,2790,54,2612,12785,9498
25077,2796,54,2613,12796,9487
25071,2798,57,2618,12804,9471
25071,2796,56,2622,12816,9461
25079,2804,52,2625,12842,9435
25095,2808,53,2626,12864,9425
25097,2813,47,2627,12881,9405
25109,2812,50,2632,12899,9400
25120,2815,47,2637,12908,9399
25127,2822,53,2640,12922,9385
25125,2829,58,2643,12924,9374
25124,2835,60,2644,12930,9361
25116,2827,60,2647,12941,9350
25114,2835,63,2648,12952,9329
25105,2849,66,2652,12951,9307
25091,2845,61,2655,12965,9283
25093,2845,62,2660,12970,9280
25086,2848,58,2663,12985,9255
25084,2849,50,2669,13000,9237
25091,2843,49,2671,13017,9233
25091,2849,44,2672,13032,9212
25092,2854,48,2674,13051,9189
25089,2855,47,2678,13054,9182
25108,2865,43,2684,13071,9174
25107,2868,46,2685,13091,9150
25119,2871,49,2686,13111,9139
25118,2869,48,2688,13123,9128
25122,2870,48,2691,13139,9115
25120,2870,44,2694,13154,9098
25120,2872,48,2697,13168,9082
25118,2884,55,2698,13173,9063
25124,2890,62,2700,13189,9047
25122,2894,63,2702,13211,9019
25102,2901,76,2703,13213,8990
25100,2901,78,2703,13228,8973
25094,2895,74,2704,13247,8954
25104,2906,75,2706,13265,8935
25109,2897,69,2707,13289,8925
25104,2906,68,2708,13300,8900
25092,2909,61,2712,13312,8873
25102,2912,58,2715,13326,8866
25108,2921,67,2717,13344,8846
25099,2918,71,2720,13355,8829
25108,2923,69,2724,13375,8814
25115,2918,71,2725,13401,8800
25113,2924,69,2729,13408,8785
25114,2920,60,2734,13430,8768
25120,2923,62,2737,13440,8761
25114,2922,60,2739,13459,8737
25113,2917,57,2741,13475,8725
25108,2912,52,2744,13484,8716
25105,2914,58,2744,13496,8699
25100,2918,62,2748,13502,8684
25098,2915,60,2751,13523,8664
25085,2924,60,2754,13523,8642
25086,2924,55,2758,13538,8628
25084,2935,51,2760,13551,8602
25090,2941,50,2763,13563,8590
25099,2943,53,2763,13577,8583
