25085,1,0,0,0,25084
25021,1,0,0,0,25020
25011,1,0,0,0,25010
25019,1,0,0,0,25018
25015,1,1,0,0,25014
25022,1,1,0,0,25021
25022,1,1,0,0,25021
25031,1,1,0,0,25030
25028,1,1,0,0,25027
25033,1,1,0,0,25032
25046,1,1,0,0,25045
25054,1,1,0,0,25053
25067,1,1,0,0,25066
25069,1,1,0,0,25068
25073,0,0,0,1,25072
25084,0,0,0,1,25083
25073,0,0,0,1,25072
25076,0,0,0,1,25075
25068,0,0,0,1,25067
25077,0,0,0,1,25076
25078,0,0,0,1,25077
25084,0,0,0,1,25083
25088,0,0,0,1,25087
25112,0,0,0,1,25111
25112,0,0,0,1,25111
25112,0,0,0,1,25111
25106,0,0,0,1,25105
25128,0,0,0,1,25127
25160,0,0,0,1,25159
25157,0,0,0,1,25156
25157,0,0,0,1,25156
25148,0,0,0,1,25147
25145,0,0,0,1,25144
25141,0,0,0,1,25140
25150,0,0,0,1,25149
25166,0,0,0,1,25165
25162,0,0,0,1,25161
25163,0,0,0,1,25162
25165,0,0,0,1,25164
25157,0,0,0,1,25156
25152,0,0,0,1,25151
25158,0,0,0,1,25157
25148,0,0,0,1,25147
25153,0,0,0,1,25152
25136,0,0,0,1,25135
25149,0,0,0,1,25148
25168,0,0,0,1,25167
25168,0,0,0,1,25167
25154,0,0,0,1,25153
25155,0,0,0,1,25154
25157,0,0,0,1,25156
25163,0,0,0,1,25162
25172,0,0,0,1,25171
25168,0,0,0,1,25167
25179,0,0,0,1,25178
25185,0,0,0,1,25184
25196,0,0,0,1,25195
25192,0,0,0,1,25191
25206,0,0,0,1,25205
25206,0,0,0,1,25205
25194,0,0,0,1,25193
25208,0,0,0,1,25207
25217,0,0,0,1,25216
25215,0,0,0,1,25214
25211,0,0,0,1,25210
25215,0,0,0,1,25214
25201,0,0,0,1,25200
25205,0,0,0,1,25204
25208,0,0,0,1,25207
25207,0,0,0,1,25206
25213,0,0,0,1,25212
25216,0,0,0,1,25215
25214,0,0,0,1,25213
25214,0,0,0,1,25213
25222,0,0,0,1,25221
25208,0,0,0,1,25207
25194,0,0,0,1,25193
25209,0,0,0,1,25208
25215,0,0,0,1,25214
25207,0,0,0,1,25206
25203,0,0,0,1,25202
25199,0,0,0,1,25198
25197,0,0,0,1,25196
25205,0,0,0,1,25204
25221,0,0,0,1,25220
25193,0,0,0,1,25192
25180,0,0,0,1,25179
25179,0,0,0,1,25178
25176,0,0,0,1,25175
25190,0,0,0,1,25189
25198,0,0,0,1,25197
25210,0,0,0,1,25209
25197,0,0,0,1,25196
25195,0,0,0,1,25194
25188,0,0,0,1,25187
25204,0,0,0,1,25203
25187,0,0,0,1,25186
25177,0,0,0,1,25176
25179,0,0,0,1,25178
25183,0,0,0,1,25182
25188,0,0,0,1,25187
25185,0,0,0,1,25184
25173,0,0,0,1,25172
25180,0,0,0,1,25179
25185,0,0,0,1,25184
25175,0,0,0,1,25174
25158,0,0,0,1,25157
25157,0,0,0,1,25156
25155,0,0,0,1,25154
25150,0,0,0,1,25149
25161,0,0,0,1,25160
25161,0,0,0,1,25160
25174,0,0,0,1,25173
25170,0,0,0,1,25169
25174,0,0,0,1,25173
25166,0,0,0,1,25165
25154,0,0,0,1,25153
25146,0,0,0,1,25145
25145,0,0,0,1,25144
25152,0,0,0,1,25151
25151,0,0,0,1,25150
25145,0,0,0,1,25144
25141,0,0,0,1,25140
25137,0,0,0,1,25136
25143,0,0,0,1,25142
25151,0,0,0,1,25150
25145,0,0,0,1,25144
25136,0,0,0,1,25135
25150,0,0,0,1,25149
25159,0,0,0,1,25158
25157,0,0,0,1,25156
25160,0,0,0,1,25159
25173,0,0,0,1,25172
25173,0,0,0,1,25172
25189,0,0,0,1,25188
25191,0,0,0,1,25190
25201,0,0,0,1,25200
25216,0,0,0,1,25215
25239,0,0,0,1,25238
25248,0,0,0,1,25247
25263,0,0,0,1,25262
25244,0,0,0,1,25243
25252,0,0,0,1,25251
25278,0,0,0,1,25277
25290,0,0,0,1,25289
25290,0,0,0,1,25289
25283,0,0,0,1,25282
25274,0,0,0,1,25273
25265,0,0,0,1,25264
25269,0,0,0,1,25268
25280,0,0,0,1,25279
25289,0,0,0,1,25288
25287,0,0,0,1,25286
25284,0,0,0,1,25283
25285,0,0,0,1,25284
25270,0,0,0,1,25269
25266,0,0,0,1,25265
25262,0,0,0,1,25261
25258,0,0,0,1,25257
25242,0,0,0,1,25241
25227,0,0,0,1,25226
25206,0,0,0,1,25205
25201,0,0,0,1,25200
25198,0,0,0,1,25197
25203,0,0,0,1,25202
25194,0,0,0,1,25193
25202,0,0,0,1,25201
25206,0,0,0,1,25205
25222,0,0,0,1,25221
25213,0,0,0,1,25212
25209,0,0,0,1,25208
25205,0,0,0,1,25204
25218,0,0,0,1,25217
25224,0,0,0,1,25223
25238,0,0,0,1,25237
25242,0,0,0,1,25241
25231,0,0,0,1,25230
25231,0,0,0,1,25230
25232,0,0,0,1,25231
25248,0,0,0,1,25247
25251,0,0,0,1,25250
25260,0,0,0,1,25259
25252,0,0,0,1,25251
25260,0,0,0,1,25259
25270,0,0,0,1,25269
25271,0,0,0,1,25270
25246,0,0,0,1,25245
25244,0,0,0,1,25243
25232,0,0,0,1,25231
25231,0,0,0,1,25230
25235,0,0,0,1,25234
25222,0,0,0,1,25221
25233,0,0,0,1,25232
25231,0,0,0,1,25230
25216,0,0,0,1,25215
25207,0,0,0,1,25206
25208,0,0,0,1,25207
25215,0,0,0,1,25214
25221,0,0,0,1,25220
25239,0,0,0,1,25238
25245,0,0,0,1,25244
25248,0,0,0,1,25247
25241,0,0,0,1,25240
25220,0,0,0,1,25219
25204,0,0,0,1,25203
25198,0,0,0,1,25197
25207,0,0,0,1,25206
25196,0,0,0,1,25195
25199,0,0,0,1,25198
25207,0,0,0,1,25206
25209,0,0,0,1,25208
25192,0,0,0,1,25191
25172,0,0,0,1,25171
25169,0,0,0,1,25168
25156,0,0,0,1,25155
25157,0,0,0,1,25156
25170,0,0,0,1,25169
25169,0,0,0,1,25168
25172,0,0,0,1,25171
25161,0,0,0,1,25160
25164,0,0,0,1,25163
25172,0,0,0,1,25171
25177,0,0,0,1,25176
25174,0,0,0,1,25173
25172,0,0,0,1,25171
25164,0,0,0,1,25163
25171,0,0,0,1,25170
25169,0,0,0,1,25168
25163,0,0,0,1,25162
25165,0,0,0,1,25164
25146,0,0,0,1,25145
25122,0,0,0,1,25121
25123,0,0,0,1,25122
25117,0,0,0,1,25116
25123,0,0,0,1,25122
25139,0,0,0,1,25138
25118,0,0,0,1,25117
25132,0,0,0,1,25131
25130,0,0,0,1,25129
25132,0,0,0,1,25131
25126,0,0,0,1,25125
25145,0,0,0,1,25144
25150,0,0,0,1,25149
25143,0,0,0,1,25142
25150,0,0,0,1,25149
25145,0,0,0,1,25144
25126,0,0,0,1,25125
25118,0,0,0,1,25117
25126,0,0,0,1,25125
25102,0,0,0,1,25101
25094,0,0,0,1,25093
25101,0,0,0,1,25100
25112,0,0,0,1,25111
25103,0,0,0,1,25102
25095,0,0,0,1,25094
25102,0,0,0,1,25101
25109,0,0,0,1,25108
25098,0,0,0,1,25097
25103,0,0,0,1,25102
25093,0,0,0,1,25092
25094,0,0,0,1,25093
25074,0,0,0,1,25073
25098,0,0,0,1,25097
25089,0,0,0,1,25088
25101,0,0,0,1,25100
25106,0,0,0,1,25105
25095,0,0,0,1,25094
25102,0,0,0,1,25101
25107,0,0,0,1,25106
25109,0,0,0,1,25108
25115,0,0,0,1,25114
25108,0,0,0,1,25107
25097,0,0,0,1,25096
25127,0,0,0,1,25126
25144,0,0,0,1,25143
25137,0,0,0,1,25136
25135,0,0,0,1,25134
25142,0,0,0,1,25141
25149,0,0,0,1,25148
25132,0,0,0,1,25131
25122,0,0,0,1,25121
25107,0,0,0,1,25106
25108,0,0,0,1,25107
25118,0,0,0,1,25117
25102,0,0,0,1,25101
25094,0,0,0,1,25093
25090,0,0,0,1,25089
25084,0,0,0,1,25083
25068,0,0,0,1,25067
25064,0,0,0,1,25063
25066,0,0,0,1,25065
25068,0,0,0,1,25067
25076,0,0,0,1,25075
25065,0,0,0,1,25064
25042,0,0,0,1,25041
25036,0,0,0,1,25035
25020,0,0,0,1,25019
25002,0,0,0,1,25001
25015,0,0,0,1,25014
24999,0,0,0,1,24998
25023,0,0,0,1,25022
25039,0,0,0,1,25038
25039,0,0,0,1,25038
25021,0,0,0,1,25020
25015,0,0,0,1,25014
25040,0,0,0,1,25039
25030,0,0,0,1,25029
25027,0,0,0,1,25026
25049,0,0,0,1,25048
25060,0,0,0,1,25059
25068,0,0,0,1,25067
25058,0,0,0,1,25057
25072,0,0,0,1,25071
25058,0,0,0,1,25057
25049,0,0,0,1,25048
25066,0,0,0,1,25065
25080,0,0,0,1,25079
25095,0,0,0,1,25094
25096,0,0,0,1,25095
25109,0,0,0,1,25108
25101,0,0,0,1,25100
25106,0,0,0,1,25105
25095,0,0,0,1,25094
25091,0,0,0,1,25090
25105,0,0,0,1,25104
25105,0,0,0,1,25104
25086,0,0,0,1,25085
25089,0,0,0,1,25088
25104,0,0,0,1,25103
25108,0,0,0,1,25107
25108,0,0,0,1,25107
25112,0,0,0,1,25111
25101,0,0,0,1,25100
25114,0,0,0,1,25113
25113,0,0,0,1,25112
25132,0,0,0,1,25131
25117,0,0,0,1,25116
25112,0,0,0,1,25111
25114,0,0,0,1,25113
25117,0,0,0,1,25116
25129,0,0,0,1,25128
25122,0,0,0,1,25121
25104,0,0,0,1,25103
25102,0,0,0,1,25101
25099,0,0,0,1,25098
25113,0,0,0,1,25112
25110,0,0,0,1,25109
25105,0,0,0,1,25104
25105,0,0,0,1,25104
25108,0,0,0,1,25107
25099,0,0,0,1,25098
25106,0,0,0,1,25105
