25167,0,0,0,0,25167
25127,0,0,0,0,25127
25128,0,0,0,0,25128
25139,0,0,0,0,25139
25137,2,0,0,0,25135
25131,7,0,0,0,25124
25125,18,0,0,0,25107
25119,46,0,0,0,25073
25118,129,0,0,0,24989
25114,333,3,0,0,24781
25108,830,11,0,0,24278
25101,1960,25,0,0,23141
25094,4143,56,0,2,20949
25093,7449,110,1,5,17639
25076,10541,194,2,9,14526
25065,12177,295,5,21,12867
25067,12775,385,8,48,12244
25064,13021,493,14,114,11929
25048,13087,576,30,274,11687
25047,13033,660,70,550,11464
25049,12612,710,137,1117,11320
25061,12034,742,235,1870,11157
25073,11300,767,337,2763,11010
25087,10583,751,450,3637,10867
25082,9808,711,592,4538,10736
25101,8825,639,798,5669,10607
25077,7530,533,1088,7038,10510
25078,5966,367,1472,8679,10434
25074,4647,211,1809,10076,10352
25073,3881,120,2012,10898,10295
25068,3596,96,2087,11219,10254
25064,3446,87,2127,11413,10206
25043,3304,71,2162,11577,10163
25047,3216,66,2194,11696,10136
25053,3161,63,2222,11799,10094
25034,3085,62,2243,11896,10054
25027,3024,57,2267,11998,10006
25019,2967,44,2284,12090,9963
25018,2925,38,2304,12170,9924
25012,2874,40,2323,12238,9901
25001,2853,45,2337,12275,9874
25015,2829,42,2354,12331,9856
25010,2801,36,2364,12381,9829
25013,2802,37,2371,12415,9797
25014,2786,39,2378,12448,9781
25019,2785,32,2386,12488,9747
25016,2780,30,2397,12523,9714
25014,2768,28,2402,12563,9684
25019,2778,25,2406,12599,9643
25005,2771,21,2414,12617,9618
25017,2762,19,2423,12661,9595
25017,2771,17,2430,12690,9557
25019,2780,16,2439,12716,9524
25036,2789,13,2444,12746,9502
25028,2807,13,2446,12758,9464
25010,2807,11,2448,12777,9427
24994,2819,14,2450,12796,9380
24990,2828,15,2460,12822,9341
24995,2845,15,2467,12855,9296
24998,2834,13,2473,12889,9276
24989,2839,14,2475,12909,9242
24983,2837,16,2480,12935,9212
24967,2832,12,2487,12967,9169
24968,2838,12,2489,12977,9154
24969,2848,10,2493,13011,9111
24977,2858,10,2497,13046,9074
24983,2862,15,2502,13075,9047
24982,2869,17,2506,13103,9012
24981,2877,19,2512,13121,8985
24982,2889,23,2520,13133,8962
24988,2895,24,2524,13170,8925
24981,2885,17,2527,13200,8898
