24775,2,0,0,0,24773
24781,2,0,0,0,24779
24772,2,0,0,0,24770
24775,3,0,0,0,24772
24778,3,1,0,0,24775
24789,3,1,0,0,24786
24776,3,2,0,0,24773
24774,3,2,0,0,24771
24767,3,2,0,0,24764
24754,4,2,0,0,24750
24760,4,2,0,0,24756
24756,3,1,0,1,24752
24778,3,1,0,1,24774
24759,3,1,0,1,24755
24758,3,2,0,2,24753
24773,3,2,0,2,24768
24758,3,2,0,2,24753
24756,2,1,0,3,24751
24771,2,1,0,3,24766
24775,3,2,0,3,24769
24772,2,2,0,4,24766
24761,2,2,0,4,24755
24741,2,2,0,4,24735
24733,1,1,0,5,24727
24734,1,1,0,5,24728
24741,1,1,0,5,24735
24752,1,1,0,5,24746
24759,1,1,0,5,24753
24755,1,1,0,5,24749
24771,1,1,0,5,24765
24780,1,1,0,5,24774
24784,1,1,0,5,24778
24781,1,0,0,6,24774
24790,2,0,0,6,24782
24774,3,0,0,6,24765
24778,3,0,0,6,24769
24791,3,1,0,6,24782
24801,3,1,0,6,24792
24806,2,0,0,7,24797
24809,3,0,0,7,24799
24820,3,0,0,7,24810
24819,5,0,0,9,24805
24830,6,1,0,9,24815
24825,6,1,0,10,24809
24831,7,1,0,10,24814
24828,8,1,0,10,24810
24826,13,2,0,10,24803
24825,15,3,0,10,24800
24808,16,3,0,11,24781
24805,16,3,0,11,24778
24810,19,5,1,11,24780
24813,19,5,1,11,24783
24799,21,3,1,13,24765
24802,23,4,1,14,24765
24803,27,6,1,15,24761
24807,27,7,1,17,24763
24828,32,9,2,17,24779
24828,33,12,2,18,24777
24823,32,13,2,19,24772
24806,35,15,2,19,24752
24795,31,16,2,24,24740
24798,32,15,2,28,24738
24796,33,14,3,29,24734
24798,34,14,4,31,24733
24807,36,11,4,35,24736
24826,39,10,5,36,24751
24834,48,10,6,38,24748
24850,54,10,6,38,24758
24856,57,10,6,42,24757
24867,67,9,7,44,24756
24879,76,10,8,46,24757
24861,80,11,8,49,24732
24881,93,13,8,51,24737
24876,106,13,9,54,24716
24906,121,18,9,57,24728
24902,137,21,10,61,24704
24897,150,26,10,66,24681
24896,159,30,11,70,24667
24895,174,34,12,73,24648
24904,194,38,13,79,24631
24899,198,43,15,89,24612
24905,223,49,16,96,24586
24891,240,54,16,109,24542
24890,251,63,18,122,24517
24885,272,68,22,131,24482
24908,279,75,23,145,24484
24914,301,80,28,158,24455
24900,315,88,29,169,24416
24908,321,89,31,190,24397
24908,334,102,31,206,24368
24908,363,111,31,221,24324
24910,390,113,35,233,24287
24915,401,108,43,251,24263
24914,415,109,46,274,24225
24920,446,114,49,288,24186
24924,453,118,56,304,24167
24944,475,128,61,321,24148
