25126,0,0,0,0,25126
25097,0,0,0,0,25097
25090,0,0,0,0,25090
25093,0,0,0,0,25093
25090,0,0,0,0,25090
25092,0,0,0,0,25092
25098,0,0,0,0,25098
25090,0,0,0,0,25090
25093,0,0,0,0,25093
25090,0,0,0,0,25090
25088,0,0,0,0,25088
25107,0,0,0,0,25107
25106,0,0,0,0,25106
25096,0,0,0,0,25096
25078,0,0,0,0,25078
25072,0,0,0,0,25072
25053,0,0,0,0,25053
25035,0,0,0,0,25035
25037,0,0,0,0,25037
25039,0,0,0,0,25039
25052,0,0,0,0,25052
25044,0,0,0,0,25044
25047,0,0,0,0,25047
25038,0,0,0,0,25038
25035,0,0,0,0,25035
25031,0,0,0,0,25031
25048,0,0,0,0,25048
25051,0,0,0,0,25051
25056,0,0,0,0,25056
25048,0,0,0,0,25048
25055,0,0,0,0,25055
25051,1,0,0,0,25050
25041,1,0,0,0,25040
25039,2,0,0,0,25037
25028,4,0,0,0,25024
25025,4,0,0,0,25021
25009,5,0,0,0,25004
25009,9,1,1,0,25000
24992,14,1,1,0,24978
24988,17,1,1,0,24971
24999,18,1,1,1,24980
24996,26,2,1,1,24969
24986,35,4,1,2,24949
24992,42,4,1,2,24948
24962,47,4,1,4,24911
24965,51,3,1,6,24908
24981,61,3,1,11,24909
24985,73,3,2,11,24901
24998,84,4,2,13,24901
24993,95,5,3,16,24882
24983,104,4,4,20,24859
24992,118,4,4,24,24850
24978,137,3,5,29,24812
24988,152,4,7,33,24803
24998,164,6,7,40,24794
24998,189,7,8,49,24760
24998,208,8,9,58,24732
25001,245,9,13,61,24695
24991,270,11,15,72,24649
24987,308,10,17,80,24599
24996,330,13,19,99,24567
25002,371,12,26,107,24524
25006,418,19,29,119,24469
25005,455,19,30,136,24414
24991,482,25,31,160,24349
24990,523,29,32,175,24292
24994,545,32,37,202,24247
25007,564,40,42,227,24216
25002,592,40,45,252,24158
25005,606,41,54,284,24115
24998,647,44,60,313,24038
