2480,1,0,0,0,2479
2482,2,0,0,0,2480
2482,2,0,0,0,2480
2484,2,0,0,0,2482
2486,2,0,0,0,2484
2484,3,0,0,0,2481
2483,3,0,0,0,2480
2485,3,0,0,1,2481
2482,6,0,0,1,2475
2483,7,3,0,1,2475
2484,9,3,0,1,2474
2479,9,3,0,1,2469
2482,10,3,0,1,2471
2484,11,3,0,1,2472
2480,13,4,0,1,2466
2480,13,4,0,2,2465
2489,14,5,0,3,2472
2488,16,5,0,3,2469
2489,16,5,0,4,2469
2486,14,5,0,6,2466
2489,15,6,0,7,2467
2488,14,5,0,10,2464
2492,16,4,1,10,2466
2496,14,3,1,12,2470
2494,15,3,1,13,2466
2499,17,4,2,14,2468
2502,19,4,2,14,2469
2498,20,4,2,14,2464
2495,21,3,2,17,2457
2497,24,3,2,18,2455
2498,23,2,2,20,2455
2499,24,2,2,20,2455
2500,26,3,2,20,2454
2497,28,4,2,23,2446
2496,29,4,2,25,2442
2495,35,5,3,26,2434
2489,38,9,3,26,2425
2487,36,10,3,29,2422
2489,40,11,3,30,2419
2491,41,9,3,32,2418
2488,44,11,3,34,2410
2492,42,13,4,36,2414
2495,41,13,5,39,2415
2493,44,12,6,41,2408
2492,43,12,6,42,2407
2495,42,12,6,43,2410
2496,43,14,8,43,2410
2494,41,15,8,48,2405
2494,42,12,9,52,2400
2494,41,11,10,55,2398
2489,39,10,10,57,2393
2485,39,9,10,60,2386
2482,36,7,10,63,2383
2478,33,4,11,67,2378
2480,32,4,11,70,2378
2482,32,5,11,71,2379
2486,33,6,11,72,2381
2490,33,7,11,76,2381
2491,31,6,11,79,2381
2488,30,6,11,79,2379
2487,30,8,11,80,2377
2493,26,5,11,84,2383
2488,26,5,12,84,2378
2490,27,5,12,84,2379
2485,28,6,12,84,2373
2483,25,3,12,88,2370
2488,25,3,12,88,2375
2488,25,4,12,90,2373
2495,25,4,12,91,2379
2497,26,4,13,92,2379
2497,27,5,13,93,2377
2497,27,6,13,94,2376
2498,26,5,14,95,2377
2498,27,5,14,95,2376
2493,27,5,14,96,2370
2491,26,5,14,96,2369
2496,26,5,15,97,2373
2493,24,4,15,99,2370
2492,25,4,15,100,2367
2495,23,2,15,102,2370
2491,24,2,15,103,2364
2495,23,2,15,105,2367
2495,23,1,16,104,2368
2499,25,1,16,104,2370
2496,24,2,16,107,2365
2493,23,2,16,108,2362
2492,22,2,16,107,2363
2501,22,2,17,107,2372
2501,21,2,17,108,2372
2502,21,1,17,109,2372
2506,20,1,17,111,2375
2504,20,2,17,111,2373
2502,19,2,17,112,2371
2494,19,2,17,113,2362
2491,19,2,17,113,2359
2490,18,1,17,113,2359
2491,19,1,17,114,2358
2491,18,0,17,114,2359
2491,18,0,17,114,2359
2491,18,0,17,114,2359
2491,18,0,17,114,2359
2495,19,0,17,114,2362
2497,19,0,17,114,2364
2498,20,1,17,114,2364
2498,20,1,17,114,2364
2495,20,1,17,114,2361
2495,20,1,17,114,2361
2496,21,1,17,114,2361
2498,21,1,17,114,2363
2497,21,0,17,114,2362
2498,21,0,17,113,2364
2493,21,1,17,114,2358
2494,22,1,17,114,2358
2497,23,2,17,114,2360
2497,24,2,17,114,2359
2497,24,2,17,114,2359
2493,24,2,17,114,2355
2496,24,1,18,114,2358
2493,23,2,18,115,2355
2493,23,2,18,116,2354
2494,22,2,18,117,2355
2491,23,2,18,117,2351
2492,24,2,18,117,2351
2496,23,2,18,118,2355
2497,22,1,18,118,2357
2492,24,1,18,118,2350
2490,23,0,18,119,2348
2487,23,0,18,119,2345
2490,24,0,19,119,2347
2489,24,0,19,118,2347
2490,24,0,19,118,2348
2491,24,1,19,118,2349
2489,24,1,19,118,2347
2493,25,1,19,118,2350
2493,25,2,19,118,2350
2495,24,1,20,118,2353
2498,23,2,20,119,2356
2499,24,3,20,119,2356
2501,25,3,20,119,2357
2494,25,2,20,118,2351
2491,26,2,20,118,2347
2493,27,2,20,118,2348
2489,28,1,20,119,2342
2485,28,1,20,119,2338
2483,28,2,20,119,2336
2482,29,2,20,119,2334
2482,30,2,20,119,2333
2480,30,1,20,121,2329
2481,30,2,20,121,2330
2479,30,2,20,123,2326
2479,29,2,20,123,2327
2476,30,2,20,123,2323
2476,30,2,20,123,2323
2473,29,2,21,124,2320
2478,30,2,21,125,2323
2480,28,3,21,127,2325
2479,27,3,21,127,2325
2479,27,3,21,128,2324
2478,25,1,21,130,2323
2476,25,1,21,130,2321
2481,25,1,22,130,2326
2481,25,1,22,130,2326
2480,25,1,22,130,2325
2479,24,1,22,132,2323
2481,26,1,22,133,2322
2483,28,1,22,133,2322
2484,30,1,22,133,2321
2485,31,1,22,133,2321
2483,29,1,22,135,2319
2484,30,1,22,134,2320
2484,31,3,22,134,2319
2487,32,3,22,134,2321
2488,33,3,22,134,2321
2489,33,4,22,134,2322
2494,33,5,22,134,2327
2491,33,6,22,135,2323
2490,33,6,22,135,2322
2490,32,7,22,136,2322
2491,31,7,22,137,2323
2494,32,7,22,136,2326
2493,29,5,23,139,2325
2488,29,5,23,138,2321
2487,29,5,23,137,2321
2491,29,4,23,138,2324
2493,28,2,24,140,2325
2492,28,2,24,141,2323
2481,29,2,24,140,2312
2480,30,3,24,140,2310
2482,29,2,24,142,2311
2484,29,2,24,141,2314
2488,28,1,24,143,2317
2482,28,1,24,143,2311
2485,27,0,24,145,2313
2495,29,0,24,148,2318
2499,30,0,24,147,2322
2497,29,0,24,148,2320
2497,29,1,24,148,2320
2497,30,1,24,148,2319
2502,29,0,24,149,2324
2506,29,0,24,149,2328
